Date,Severity,Host,IP,Message,
 09:03:08,2,CN12710-2-LAN-CRI-DS,172.22.10.189, 2026 Apr 27 09:03:08.734 Prc: %ETHPORT-5-IF_UP: Interface Ethernet1/36 is up in Layer3,
 09:03:08,2,CN12710-2-LAN-CRI-DS,172.22.10.189," 2026 Apr 27 09:03:08.734 Prc: %ETHPORT-5-IF_TX_FLOW_CONTROL: Interface Ethernet1/36, operational Transmit Flow Control state changed to off",
 09:03:08,2,CN12710-2-LAN-CRI-DS,172.22.10.189," 2026 Apr 27 09:03:08.733 Prc: %ETHPORT-5-IF_RX_FLOW_CONTROL: Interface Ethernet1/36, operational Receive Flow Control state changed to off",
 09:03:08,2,CN12710-2-LAN-CRI-DS,172.22.10.189," 2026 Apr 27 09:03:08.733 Prc: %ETHPORT-5-IF_DUPLEX: Interface Ethernet1/36, operational duplex mode changed to Full",
 09:03:08,2,CN12710-2-LAN-CRI-DS,172.22.10.189," 2026 Apr 27 09:03:08.733 Prc: %ETHPORT-5-SPEED: Interface Ethernet1/36, operational speed changed to 10 Gbps",
 09:03:08,2,CN12710-1-LAN-CRI-DS,172.21.10.189, 2026 Apr 27 09:03:08.595 Prc: %ETHPORT-5-IF_UP: Interface Ethernet1/36.2226 is up in Layer3,
 09:03:08,2,CN12710-1-LAN-CRI-DS,172.21.10.189, 2026 Apr 27 09:03:08.595 Prc: %ETHPORT-5-IF_UP: Interface Ethernet1/36 is up in Layer3,
 09:03:08,2,CN12710-1-LAN-CRI-DS,172.21.10.189," 2026 Apr 27 09:03:08.595 Prc: %ETHPORT-5-IF_TX_FLOW_CONTROL: Interface Ethernet1/36, operational Transmit Flow Control state changed to off",
 09:03:08,2,CN12710-1-LAN-CRI-DS,172.21.10.189," 2026 Apr 27 09:03:08.594 Prc: %ETHPORT-5-IF_RX_FLOW_CONTROL: Interface Ethernet1/36, operational Receive Flow Control state changed to off",
 09:03:08,2,CN12710-1-LAN-CRI-DS,172.21.10.189," 2026 Apr 27 09:03:08.594 Prc: %ETHPORT-5-IF_DUPLEX: Interface Ethernet1/36, operational duplex mode changed to Full",
 09:03:08,2,CN12710-1-LAN-CRI-DS,172.21.10.189," 2026 Apr 27 09:03:08.594 Prc: %ETHPORT-5-SPEED: Interface Ethernet1/36, operational speed changed to 10 Gbps",
 09:03:03,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 09:03:03.124.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207236]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 09:03:00,4,S5700-1-F4-ES-WF,172.30.38.3," 2026 09:03:00+08:00 S5700-1-F4-ES-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VlanId = 101, MacAddress = ce9e-ea1d-35aa, Original-Port = GE0/0/17, Flapping port = GE0/0/4 and GE0/0/6. Please check the network accessed to flapping port.",
 09:02:50,5,C3750X-1-T08A-NS-AS,172.20.10.8, Apr 27 2026 09:02:50.246: %PIM-5-DRCHG: VRF CATV-Client_Com: DR change from neighbor 0.0.0.0 to 10.113.64.158 on interface Vlan190,
 09:02:48,3,SPINE203,10.110.11.119, [F3696][raised][coop-ep-dampening][major][sys/coop/inst/dom-overlay-1/fault-F3696] 1 EPs are in freeze state.,
 09:02:48,3,SPINE203,10.110.11.119, [F3696][raised][coop-ep-dampening][major][sys/coop/inst/dom-overlay-1/fault-F3696] 1 EPs are in freeze state.,
 09:02:45,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 09:02:43.744.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207235]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 09:02:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 09:02:41.276: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 09:02:27,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 09:02:24.274.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207234]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 09:02:15,4,S5700-YIWUSHI-ES-WF,172.30.38.76," 2026 09:02:15+08:00 S5700-yiwushi-ES-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VlanId = 105, MacAddress = 42a8-11fe-df0c, Original-Port = GE0/0/2, Flapping port = GE0/0/1 and GE0/0/24. Please check the network accessed to flapping port.",
 09:02:06,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 09:02:04.804.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207233]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 09:01:49,2,C4500X-1-T07-AV-AS,172.20.32.17," Apr 27 2026 09:01:48.272: %SFF8472-5-THRESHOLD_VIOLATION: Te1/9: Rx power low alarm; Operating value: -16.6 dBm, Threshold value: -13.9 dBm.",
 09:01:47,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 09:01:45.334.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207231]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 09:01:44,2,C2960-1-YG302-ES-ZIKONG,172.20.133.72," Apr 27 2026 09:01:43.606: %SFF8472-5-THRESHOLD_VIOLATION: Gi0/52: Rx power low alarm; Operating value: -23.3 dBm, Threshold value: -23.0 dBm.",
 09:01:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 09:01:41.279: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 09:01:26,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 09:01:25.854.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207230]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 09:01:23,6,CE6857-56-ZCSC-NS-AS,172.20.0.196," 2026 09:01:22.043+08:00 CE6857-56-ZCSC-NS-AS %%01BGP/6/PEER_STATE_CHG(l):CID=0x80130454;The state of the peer changed after receiving an event. (PrevState=ACTIVE, CurrState=CONNECT, InputEvent=CR_TIMER, Peer=10.32.255.9, SourceInterface=-, VpnInstance=_public_)",
 09:01:17,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 09:01:06.374.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207229]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 09:00:54,4,S5720-1-F10-AV-WF,172.30.26.10," 2026 09:00:54+08:00 S5720-1-F10-AV-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID = 131, MacAddress = 4e3d-a084-a6b4, Original-Port = Eth-Trunk10, Flapping port = GE0/0/2. Please check the network accessed to flapping port.",
 09:00:47,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 09:00:46.904.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207228]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 09:00:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 09:00:41.279: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 09:00:30,3,SPINE203,10.110.11.119, [F3696][soaking][coop-ep-dampening][major][sys/coop/inst/dom-overlay-1/fault-F3696] 1 EPs are in freeze state.,
 09:00:30,3,SPINE203,10.110.11.119, [F3696][soaking][coop-ep-dampening][major][sys/coop/inst/dom-overlay-1/fault-F3696] 1 EPs are in freeze state.,
 09:00:30,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 09:00:27.444.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207227]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 09:00:11,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 09:00:07.964.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207226]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 09:00:05,4,S5720EI-1-F7-AV-WF,172.30.26.126," 2026 09:00:05+08:00 S5720EI-1-F7-AV-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID = 131, MacAddress = 4e3d-a084-a6b4, Original-Port = Eth-Trunk11, Flapping port = Eth-Trunk10. Please check the network accessed to flapping port.",
 08:59:54,6,CE6857-1-ZSNC-NS-DS,172.20.9.253," 2026 08:59:54.604+08:00 CE6857-1-ZSNC-NS-DS %%01BGP/6/PEER_STATE_CHG(l):CID=0x80130455;The state of the peer changed after receiving an event. (PrevState=ACTIVE, CurrState=CONNECT, InputEvent=CR_TIMER, Peer=10.31.90.2, SourceInterface=-, VpnInstance=OA-Client_Com)",
 08:59:50,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:59:48.494.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207224]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:59:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:59:41.275: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:59:39,6,CE6857-2-ZSNC-NS-DS,172.20.9.254," 2026 08:59:38.508+08:00 CE6857-2-ZSNC-NS-DS %%01BGP/6/PEER_STATE_CHG(l):CID=0x80130453;The state of the peer changed after receiving an event. (PrevState=ACTIVE, CurrState=CONNECT, InputEvent=CR_TIMER, Peer=10.32.90.14, SourceInterface=-, VpnInstance=IC_MS-Client_Pro)",
 08:59:31,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:59:29.4.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207222]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:59:12,4,S6720-1-WAN-CNR-AS,172.20.65.1, 2026 08:59:12.778.1+08:00 S6720-1-WAN-CNR-AS %%01QOSE/4/CONGESTIONRISK(l)[435079]:There is a congestion risk on port XGigabitEthernet0/0/4.,
 08:59:12,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:59:09.544.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207221]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:58:51,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:58:50.74.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207220]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:58:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:58:41.275: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:58:42,4,S5720-1-F11-AV-WF,172.30.26.11," 2026 08:58:42+08:00 S5720-1-F11-AV-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID = 135, MacAddress = 7ab5-a83d-caff, Original-Port = GE0/0/2, Flapping port = Eth-Trunk11 and GE0/0/4. Please check the network accessed to flapping port.",
 08:58:42,4,S5720-1-F11-AV-WF,172.30.26.11," 2026 08:58:42+08:00 S5720-1-F11-AV-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID = 131, MacAddress = 4e3d-a084-a6b4, Original-Port = GE0/0/5, Flapping port = Eth-Trunk11. Please check the network accessed to flapping port.",
 08:58:31,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:58:30.574.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207219]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:58:12,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:58:11.84.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207218]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:58:10,4,S5720-1-F10-AV-WF,172.30.26.10, 2026 08:58:10.888.1+08:00 S5720-1-F10-AV-WF %%01SECE/4/UCSUPPRESS(l)[114385]:MAC address flapping started on port. The rate of unknown unicast packets was limited to 50% of the port bandwidth.(Interface=GigabitEthernet0/0/2),
 08:58:10,4,S5720-1-F10-AV-WF,172.30.26.10," 2026 08:58:10+08:00 S5720-1-F10-AV-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID = 131, MacAddress = 4e3d-a084-a6b4, Original-Port = Eth-Trunk10, Flapping port = GE0/0/2. Please check the network accessed to flapping port.",
 08:58:10,4,S5720EI-1-F7-AV-WF,172.30.26.126," 2026 08:58:10+08:00 S5720EI-1-F7-AV-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID = 131, MacAddress = 4e3d-a084-a6b4, Original-Port = Eth-Trunk11, Flapping port = Eth-Trunk10. Please check the network accessed to flapping port.",
 08:58:10,4,S5720-1-F11-AV-WF,172.30.26.11, 2026 08:58:10.78.1+08:00 S5720-1-F11-AV-WF %%01SECE/4/UCSUPPRESS(l)[90157]:MAC address flapping started on port. The rate of unknown unicast packets was limited to 50% of the port bandwidth.(Interface=GigabitEthernet0/0/5),
 08:58:10,4,S5720-1-F11-AV-WF,172.30.26.11," 2026 08:58:10+08:00 S5720-1-F11-AV-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID = 131, MacAddress = 4e3d-a084-a6b4, Original-Port = GE0/0/5, Flapping port = Eth-Trunk11. Please check the network accessed to flapping port.",
 08:58:02,3,SPINE203,10.110.11.119, [F3696][raised_clearing][coop-ep-dampening][major][sys/coop/inst/dom-overlay-1/fault-F3696] 1 EPs are in freeze state.,
 08:58:02,3,SPINE203,10.110.11.119, [F3696][raised_clearing][coop-ep-dampening][major][sys/coop/inst/dom-overlay-1/fault-F3696] 1 EPs are in freeze state.,
 08:57:56,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:57:51.644.2+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207217]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:57:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:57:41.275: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:57:34,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:57:32.135.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207214]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:57:17,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:57:12.665.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207213]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:57:10,4,C3850-1-ZCNC-XS,172.20.12.14, Apr 27 2026 08:57:09.357: %PLATFORM-4-ELEMENT_WARNING:Switch 1 R0/0: smand:  1/RP/0: Used Memory value 95% exceeds warning level 90%,
 08:57:03,4,AC6005-1-N06-YS-WF,172.20.200.1,57:03+08:00 AC6005-1-N06-YS-WF %%01PKI/4/LOCAL_EXPIRED(l)[280]:LOCAL certificate (/name=AC6005-8-Self-Signed-Certificate-210235681610F7000110) has expired for 290 days.,
 08:57:03,4,S5730-1-A218_C4-DMZ-CNR-AS,172.20.65.33," 2026 08:57:03+08:00 S5730-1-A218_C4-DMZ-CNR-AS L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID=1552, MacAddress=6c92-bfb8-cb9e, Original-Port=GE1/0/7, Flapping port=GE0/0/7. Please check the network accessed to flapping port.",
 08:56:56,6,CE6857-1-WAN-NS-AR,172.20.50.1," 2026 08:56:56.537+08:00 CE6857-1-WAN-NS-AR %%01BGP/6/PEER_STATE_CHG(l):CID=0x80130444;The state of the peer changed after receiving an event. (PrevState=ACTIVE, CurrState=CONNECT, InputEvent=CR_TIMER, Peer=10.31.198.30, SourceInterface=-, VpnInstance=Public_Cloud_AKAMAI)",
 08:56:56,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:56:53.185.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207212]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:56:54,5,C3750X-1-T16A-NS-AS,172.20.7.16, Apr 27 2026 08:56:53.983: %PIM-5-DRCHG: VRF CATV-Client_Com: DR change from neighbor 0.0.0.0 to 10.113.41.62 on interface Vlan190,
 08:56:52,5,AE9700-1-CNR-WLAN,172.20.246.13," 2026 08:56:52.288.2+08:00 AE9700-1-CNR-WLAN %%01DHCP/5/WAITOFFER_TIMEOUT(l)[909783]:The DHCP server did not respond within the specified period. (Client InterfaceName=Vlanif1, Current state=Init, MAC address=dcef-8032-6efd, Expected address=0.0.0.0)",
 08:56:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:56:41.275: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:56:34,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:56:33.725.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207211]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:56:33,4,S5735-1-T06-AV_PBX-AS,172.20.135.16," 2026 08:56:33+08:00 S5735-1-T06-AV_PBX-AS %%01FEI/4/hwMflpVlanLoopPeriodicTrap(t):Service=fwmd0-OID=1.3.6.1.4.1.2011.5.25.160.3.20;MAC flapping detected, VlanId = 1, Original-Port = 10GE1/0/1, Flapping port 1 = 10GE1/0/2, port 2 = -. Check the network connected to the interface learning a flapping MAC address : 001c-549c-087c.",
 08:56:31,5,C4900M-54-ZCSC-NS-AS,172.20.0.127," Apr 27 08:56:30.763: %SFF8472-5-THRESHOLD_VIOLATION: Te1/2: Rx power low warning; Operating value:  -9.9 dBm, Threshold value:  -9.9 dBm.",
 08:56:15,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:56:14.255.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207210]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:56:09,4,S5700-1-YE1-ES-WF,172.30.38.36," 2026 08:56:09+08:00 S5700-1-YE1-ES-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VlanId = 114, MacAddress = 2e30-c554-1efe, Original-Port = GE0/0/8, Flapping port = GE0/0/15 and GE0/0/18. Please check the network accessed to flapping port.",
 08:56:01,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:55:52.355.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207209]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:55:58,4,S5730-1-A218_C6-CNR-AS,172.20.64.14," 2026 08:55:58+08:00 S5730-1-A218_C6-CNR-AS L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID=1552, MacAddress=6c92-bfb8-d1be, Original-Port=GE0/0/9, Flapping port=GE1/0/9. Please check the network accessed to flapping port.",
 08:55:47,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:55:33.855.2+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207208]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:55:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:55:41.267: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:55:31,3,S5700-1-N06-YS-AS,172.20.200.6," 2026 08:55:31+08:00 S5700-1-N06-YS-AS SRM/3/SFP_EXCEPTION:OID 1.3.6.1.4.1.2011.5.25.129.2.1.9 Optical module exception, SFP is not certified. (EntityPhysicalIndex=67307278, BaseTrapSeverity=5, BaseTrapProbableCause=136192, BaseTrapEventType=9, EntPhysicalContainedIn=67108873, EntPhysicalName=GigabitEthernet0/0/28, RelativeResource=Interface GigabitEthernet0/0/28 optical module exception, ReasonDescription=It has been observed that a transceiver has been installed that is not certified by Huawei Ethernet Switch. Huawei cannot ensure that it is completely adaptive and will not cause any adverse effects. If it is continued to be used, Huawei is not obligated to provide support to remedy defects or faults arising out of or resulting from installing and using of the non-certified transceiver. )",
 08:55:31,3,S5700-1-N06-YS-AS,172.20.200.6," 2026 08:55:31+08:00 S5700-1-N06-YS-AS SRM/3/SFP_EXCEPTION:OID 1.3.6.1.4.1.2011.5.25.129.2.1.9 Optical module exception, SFP is not certified. (EntityPhysicalIndex=67307086, BaseTrapSeverity=5, BaseTrapProbableCause=136192, BaseTrapEventType=9, EntPhysicalContainedIn=67108873, EntPhysicalName=GigabitEthernet0/0/25, RelativeResource=Interface GigabitEthernet0/0/25 optical module exception, ReasonDescription=It has been observed that a transceiver has been installed that is not certified by Huawei Ethernet Switch. Huawei cannot ensure that it is completely adaptive and will not cause any adverse effects. If it is continued to be used, Huawei is not obligated to provide support to remedy defects or faults arising out of or resulting from installing and using of the non-certified transceiver. )",
 08:55:21,4,S5700-1-YE1-ES-WF,172.30.38.36," 2026 08:55:21+08:00 S5700-1-YE1-ES-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VlanId = 111, MacAddress = d237-1c42-b9b4, Original-Port = Eth-Trunk19, Flapping port = GE0/0/17 and GE0/0/12. Please check the network accessed to flapping port.",
